trial_id,condition,speed,delay_ms,offset_m,seed,rescue_c1,rescue_c2,c3_fault,exec_order
T1803,C4,0.15,25.0,0.0,2003,True,False,False,1488
T1804,C4,0.15,25.0,0.0,2004,True,False,False,1202
T1805,C4,0.15,25.0,0.0,2005,True,False,False,3031
T1806,C4,0.15,25.0,0.0,2006,True,False,False,2612
T1807,C4,0.15,25.0,0.0,2007,True,False,False,1510
T1808,C4,0.15,25.0,0.0,2008,True,False,False,2835
T1809,C4,0.15,25.0,0.0,2009,True,False,False,3120
T1810,C4,0.15,25.0,0.0,2010,True,False,False,2717
T1811,C4,0.15,25.0,0.0,2011,True,False,False,3266
T1812,C4,0.15,25.0,0.0,2012,True,False,False,1959
T1813,C4,0.15,25.0,0.0,2013,True,False,False,2548
T1814,C4,0.15,25.0,0.0,2014,True,False,False,797
T1815,C4,0.15,25.0,0.0,2015,True,False,False,1820
T1816,C4,0.15,25.0,0.0,2016,True,False,False,176
T1817,C4,0.15,25.0,0.0,2017,True,False,False,1501
T1818,C4,0.15,25.0,0.0,2018,True,False,False,3222
T1819,C4,0.15,25.0,0.0,2019,True,False,False,2830
T1820,C4,0.15,25.0,0.0,2020,True,False,False,2040
T1821,C4,0.15,25.0,0.0,2021,True,False,False,973
T1822,C4,0.15,25.0,0.0,2022,True,False,False,1117
T1823,C4,0.15,25.0,0.0,2023,True,False,False,422
T1824,C4,0.15,25.0,0.0,2024,True,False,False,109
T1825,C4,0.15,25.0,0.0,2025,True,False,False,99
T1826,C4,0.15,25.0,0.0,2026,True,False,False,2439
T1827,C4,0.15,25.0,0.0,2027,True,False,False,785
T1828,C4,0.15,25.0,0.0,2028,True,False,False,219
T1829,C4,0.15,25.0,0.0,2029,True,False,False,3044
T1830,C4,0.15,25.0,0.0,2030,True,False,False,1168
T1831,C4,0.15,25.0,0.0,2031,True,False,False,2211
T1832,C4,0.15,25.0,0.0,2032,True,False,False,3208
T1833,C4,0.15,25.0,0.0,2033,True,False,False,1725
T1834,C4,0.15,25.0,0.0,2034,True,False,False,2357
T1835,C4,0.15,25.0,0.0,2035,True,False,False,3185
T1836,C4,0.15,25.0,0.0,2036,True,False,False,2293
T1837,C4,0.15,25.0,0.0,2037,True,False,False,2881
T1838,C4,0.15,25.0,0.0,2038,True,False,False,626
T1839,C4,0.15,25.0,0.0,2039,True,False,False,375
T1840,C4,0.15,25.0,0.0,2040,True,False,False,1986
T1841,C4,0.15,25.0,0.0,2041,True,False,False,573
T1842,C4,0.15,25.0,0.0,2042,True,False,False,808
T1843,C4,0.15,25.0,0.0,2043,True,False,False,501
T1844,C4,0.15,25.0,0.0,2044,True,False,False,2065
T1845,C4,0.15,25.0,0.0,2045,True,False,False,2411
T1846,C4,0.15,25.0,0.0,2046,True,False,False,1206
T1847,C4,0.15,25.0,0.0,2047,True,False,False,3155
T1848,C4,0.15,25.0,0.0,2048,True,False,False,2057
T1849,C4,0.15,25.0,0.0,2049,True,False,False,304
T1850,C4,0.15,50.0,0.0,2000,True,False,False,3082
T1851,C4,0.15,50.0,0.0,2001,True,False,False,2837
T1852,C4,0.15,50.0,0.0,2002,True,False,False,51
T1853,C4,0.15,50.0,0.0,2003,True,False,False,2394
T1854,C4,0.15,50.0,0.0,2004,True,False,False,2413
T1855,C4,0.15,50.0,0.0,2005,True,False,False,2459
T1856,C4,0.15,50.0,0.0,2006,True,False,False,913
T1857,C4,0.15,50.0,0.0,2007,True,False,False,2060
T1858,C4,0.15,50.0,0.0,2008,True,False,False,266
T1859,C4,0.15,50.0,0.0,2009,True,False,False,1875
T1860,C4,0.15,50.0,0.0,2010,True,False,False,200
T1861,C4,0.15,50.0,0.0,2011,True,False,False,2162
T1862,C4,0.15,50.0,0.0,2012,True,False,False,538
T1863,C4,0.15,50.0,0.0,2013,True,False,False,29
T1864,C4,0.15,50.0,0.0,2014,True,False,False,8
T1865,C4,0.15,50.0,0.0,2015,True,False,False,810
T1866,C4,0.15,50.0,0.0,2016,True,False,False,1590
T1867,C4,0.15,50.0,0.0,2017,True,False,False,1534
T1868,C4,0.15,50.0,0.0,2018,True,False,False,2118
T1869,C4,0.15,50.0,0.0,2019,True,False,False,2116
T1870,C4,0.15,50.0,0.0,2020,True,False,False,2526
T1871,C4,0.15,50.0,0.0,2021,True,False,False,1508
T1872,C4,0.15,50.0,0.0,2022,True,False,False,432
T1873,C4,0.15,50.0,0.0,2023,True,False,False,3130
T1874,C4,0.15,50.0,0.0,2024,True,False,False,1462
T1875,C4,0.15,50.0,0.0,2025,True,False,False,396
T1876,C4,0.15,50.0,0.0,2026,True,False,False,3290
T1877,C4,0.15,50.0,0.0,2027,True,False,False,920
T1878,C4,0.15,50.0,0.0,2028,True,False,False,2479
T1879,C4,0.15,50.0,0.0,2029,True,False,False,1974
T1880,C4,0.15,50.0,0.0,2030,True,False,False,778
T1881,C4,0.15,50.0,0.0,2031,True,False,False,500
T1882,C4,0.15,50.0,0.0,2032,True,False,False,3252
T1883,C4,0.15,50.0,0.0,2033,True,False,False,1066
T1884,C4,0.15,50.0,0.0,2034,True,False,False,959
T1885,C4,0.15,50.0,0.0,2035,True,False,False,1300
T1886,C4,0.15,50.0,0.0,2036,True,False,False,1238
T1887,C4,0.15,50.0,0.0,2037,True,False,False,762
T1888,C4,0.15,50.0,0.0,2038,True,False,False,1737
T1889,C4,0.15,50.0,0.0,2039,True,False,False,1671
T1890,C4,0.15,50.0,0.0,2040,True,False,False,185
T1891,C4,0.15,50.0,0.0,2041,True,False,False,844
T1892,C4,0.15,50.0,0.0,2042,True,False,False,3098
T1893,C4,0.15,50.0,0.0,2043,True,False,False,278
T1894,C4,0.15,50.0,0.0,2044,True,False,False,1754
T1895,C4,0.15,50.0,0.0,2045,True,False,False,164
T1896,C4,0.15,50.0,0.0,2046,True,False,False,2104
T1897,C4,0.15,50.0,0.0,2047,True,False,False,734
T1898,C4,0.15,50.0,0.0,2048,True,False,False,280
T1899,C4,0.15,50.0,0.0,2049,True,False,False,2640
T1900,C4,0.15,75.0,0.0,2000,True,False,False,1025
T1901,C4,0.15,75.0,0.0,2001,True,False,False,2448
T1902,C4,0.15,75.0,0.0,2002,True,False,False,2763
T1903,C4,0.15,75.0,0.0,2003,True,False,False,1613
T1904,C4,0.15,75.0,0.0,2004,True,False,False,10
T1905,C4,0.15,75.0,0.0,2005,True,False,False,2554
T1906,C4,0.15,75.0,0.0,2006,True,False,False,1007
T1907,C4,0.15,75.0,0.0,2007,True,False,False,2307
T1908,C4,0.15,75.0,0.0,2008,True,False,False,2289
T1909,C4,0.15,75.0,0.0,2009,True,False,False,88
T1910,C4,0.15,75.0,0.0,2010,True,False,False,2859
T1911,C4,0.15,75.0,0.0,2011,True,False,False,1016
T1912,C4,0.15,75.0,0.0,2012,True,False,False,2796
T1913,C4,0.15,75.0,0.0,2013,True,False,False,2645
T1914,C4,0.15,75.0,0.0,2014,True,False,False,2355
T1915,C4,0.15,75.0,0.0,2015,True,False,False,308
T1916,C4,0.15,75.0,0.0,2016,True,False,False,2954
T1917,C4,0.15,75.0,0.0,2017,True,False,False,2163
T1918,C4,0.15,75.0,0.0,2018,True,False,False,1954
T1919,C4,0.15,75.0,0.0,2019,True,False,False,2015
T1920,C4,0.15,75.0,0.0,2020,True,False,False,1751
T1921,C4,0.15,75.0,0.0,2021,True,False,False,2973
T1922,C4,0.15,75.0,0.0,2022,True,False,False,2176
T1923,C4,0.15,75.0,0.0,2023,True,False,False,2585
T1924,C4,0.15,75.0,0.0,2024,True,False,False,1798
T1925,C4,0.15,75.0,0.0,2025,True,False,False,1659
T1926,C4,0.15,75.0,0.0,2026,True,False,False,1279
T1927,C4,0.15,75.0,0.0,2027,True,False,False,3019
T1928,C4,0.15,75.0,0.0,2028,True,False,False,2680
T1929,C4,0.15,75.0,0.0,2029,True,False,False,1609
T1930,C4,0.15,75.0,0.0,2030,True,False,False,2775
T1931,C4,0.15,75.0,0.0,2031,True,False,False,1388
T1932,C4,0.15,75.0,0.0,2032,True,False,False,865
T1933,C4,0.15,75.0,0.0,2033,True,False,False,2457
T1934,C4,0.15,75.0,0.0,2034,True,False,False,2091
T1935,C4,0.15,75.0,0.0,2035,True,False,False,688
T1936,C4,0.15,75.0,0.0,2036,True,False,False,128
T1937,C4,0.15,75.0,0.0,2037,True,False,False,126
T1938,C4,0.15,75.0,0.0,2038,True,False,False,1524
T1939,C4,0.15,75.0,0.0,2039,True,False,False,2872
T1940,C4,0.15,75.0,0.0,2040,True,False,False,3199
T1941,C4,0.15,75.0,0.0,2041,True,False,False,3273
T1942,C4,0.15,75.0,0.0,2042,True,False,False,2821
T1943,C4,0.15,75.0,0.0,2043,True,False,False,377
T1944,C4,0.15,75.0,0.0,2044,True,False,False,1401
T1945,C4,0.15,75.0,0.0,2045,True,False,False,2338
T1946,C4,0.15,75.0,0.0,2046,True,False,False,1819
T1947,C4,0.15,75.0,0.0,2047,True,False,False,3157
T1948,C4,0.15,75.0,0.0,2048,True,False,False,2606
T1949,C4,0.15,75.0,0.0,2049,True,False,False,3125
T1950,C4,0.15,100.0,0.0,2000,True,False,False,2586
T1951,C4,0.15,100.0,0.0,2001,True,False,False,3250
T1952,C4,0.15,100.0,0.0,2002,True,False,False,316
T1953,C4,0.15,100.0,0.0,2003,True,False,False,1321
T1954,C4,0.15,100.0,0.0,2004,True,False,False,460
T1955,C4,0.15,100.0,0.0,2005,True,False,False,3278
T1956,C4,0.15,100.0,0.0,2006,True,False,False,1364
T1957,C4,0.15,100.0,0.0,2007,True,False,False,1028
T1958,C4,0.15,100.0,0.0,2008,True,False,False,2296
T1959,C4,0.15,100.0,0.0,2009,True,False,False,141
T1960,C4,0.15,100.0,0.0,2010,True,False,False,532
T1961,C4,0.15,100.0,0.0,2011,True,False,False,1182
T1962,C4,0.15,100.0,0.0,2012,True,False,False,3150
T1963,C4,0.15,100.0,0.0,2013,True,False,False,66
T1964,C4,0.15,100.0,0.0,2014,True,False,False,2910
T1965,C4,0.15,100.0,0.0,2015,True,False,False,1961
T1966,C4,0.15,100.0,0.0,2016,True,False,False,699
T1967,C4,0.15,100.0,0.0,2017,True,False,False,3011
T1968,C4,0.15,100.0,0.0,2018,True,False,False,795
T1969,C4,0.15,100.0,0.0,2019,True,False,False,819
T1970,C4,0.15,100.0,0.0,2020,True,False,False,2477
T1971,C4,0.15,100.0,0.0,2021,True,False,False,1309
T1972,C4,0.15,100.0,0.0,2022,True,False,False,2028
T1973,C4,0.15,100.0,0.0,2023,True,False,False,2972
T1974,C4,0.15,100.0,0.0,2024,True,False,False,314
T1975,C4,0.15,100.0,0.0,2025,True,False,False,1010
T1976,C4,0.15,100.0,0.0,2026,True,False,False,241
T1977,C4,0.15,100.0,0.0,2027,True,False,False,1233
T1978,C4,0.15,100.0,0.0,2028,True,False,False,197
T1979,C4,0.15,100.0,0.0,2029,True,False,False,2571
T1980,C4,0.15,100.0,0.0,2030,True,False,False,2493
T1981,C4,0.15,100.0,0.0,2031,True,False,False,1222
T1982,C4,0.15,100.0,0.0,2032,True,False,False,1127
T1983,C4,0.15,100.0,0.0,2033,True,False,False,160
T1984,C4,0.15,100.0,0.0,2034,True,False,False,2877
T1985,C4,0.15,100.0,0.0,2035,True,False,False,2911
T1986,C4,0.15,100.0,0.0,2036,True,False,False,1717
T1987,C4,0.15,100.0,0.0,2037,True,False,False,2177
T1988,C4,0.15,100.0,0.0,2038,True,False,False,672
T1989,C4,0.15,100.0,0.0,2039,True,False,False,542
T1990,C4,0.15,100.0,0.0,2040,True,False,False,960
T1991,C4,0.15,100.0,0.0,2041,True,False,False,1150
T1992,C4,0.15,100.0,0.0,2042,True,False,False,2329
T1993,C4,0.15,100.0,0.0,2043,True,False,False,3292
T1994,C4,0.15,100.0,0.0,2044,True,False,False,545
T1995,C4,0.15,100.0,0.0,2045,True,False,False,763
T1996,C4,0.15,100.0,0.0,2046,True,False,False,2899
T1997,C4,0.15,100.0,0.0,2047,True,False,False,2171
T1998,C4,0.15,100.0,0.0,2048,True,False,False,2428
T1999,C4,0.15,100.0,0.0,2049,True,False,False,2843
T2000,C4,0.15,150.0,0.0,2000,True,False,False,2847
T2001,C4,0.15,150.0,0.0,2001,True,False,False,2917
T2002,C4,0.15,150.0,0.0,2002,True,False,False,3176
T2003,C4,0.15,150.0,0.0,2003,True,False,False,1586
T2004,C4,0.15,150.0,0.0,2004,True,False,False,1914
T2005,C4,0.15,150.0,0.0,2005,True,False,False,710
T2006,C4,0.15,150.0,0.0,2006,True,False,False,1215
T2007,C4,0.15,150.0,0.0,2007,True,False,False,2970
T2008,C4,0.15,150.0,0.0,2008,True,False,False,891
T2009,C4,0.15,150.0,0.0,2009,True,False,False,2243
T2010,C4,0.15,150.0,0.0,2010,True,False,False,1059
T2011,C4,0.15,150.0,0.0,2011,True,False,False,441
T2012,C4,0.15,150.0,0.0,2012,True,False,False,3081
T2013,C4,0.15,150.0,0.0,2013,True,False,False,2959
T2014,C4,0.15,150.0,0.0,2014,True,False,False,1890
T2015,C4,0.15,150.0,0.0,2015,True,False,False,2266
T2016,C4,0.15,150.0,0.0,2016,True,False,False,3229
T2017,C4,0.15,150.0,0.0,2017,True,False,False,520
T2018,C4,0.15,150.0,0.0,2018,True,False,False,1490
T2019,C4,0.15,150.0,0.0,2019,True,False,False,888
T2020,C4,0.15,150.0,0.0,2020,True,False,False,1504
T2021,C4,0.15,150.0,0.0,2021,True,False,False,3271
T2022,C4,0.15,150.0,0.0,2022,True,False,False,752
T2023,C4,0.15,150.0,0.0,2023,True,False,False,2482
T2024,C4,0.15,150.0,0.0,2024,True,False,False,993
T2025,C4,0.15,150.0,0.0,2025,True,False,False,3168
T2026,C4,0.15,150.0,0.0,2026,True,False,False,3286
T2027,C4,0.15,150.0,0.0,2027,True,False,False,1964
T2028,C4,0.15,150.0,0.0,2028,True,False,False,158
T2029,C4,0.15,150.0,0.0,2029,True,False,False,385
T2030,C4,0.15,150.0,0.0,2030,True,False,False,2231
T2031,C4,0.15,150.0,0.0,2031,True,False,False,578
T2032,C4,0.15,150.0,0.0,2032,True,False,False,2169
T2033,C4,0.15,150.0,0.0,2033,True,False,False,2255
T2034,C4,0.15,150.0,0.0,2034,True,False,False,1250
T2035,C4,0.15,150.0,0.0,2035,True,False,False,2774
T2036,C4,0.15,150.0,0.0,2036,True,False,False,700
T2037,C4,0.15,150.0,0.0,2037,True,False,False,1771
T2038,C4,0.15,150.0,0.0,2038,True,False,False,555
T2039,C4,0.15,150.0,0.0,2039,True,False,False,410
T2040,C4,0.15,150.0,0.0,2040,True,False,False,1141
T2041,C4,0.15,150.0,0.0,2041,True,False,False,3246
T2042,C4,0.15,150.0,0.0,2042,True,False,False,1951
T2043,C4,0.15,150.0,0.0,2043,True,False,False,3026
T2044,C4,0.15,150.0,0.0,2044,True,False,False,981
T2045,C4,0.15,150.0,0.0,2045,True,False,False,3211
T2046,C4,0.15,150.0,0.0,2046,True,False,False,1444
T2047,C4,0.15,150.0,0.0,2047,True,False,False,2044
T2048,C4,0.15,150.0,0.0,2048,True,False,False,510
T2049,C4,0.15,150.0,0.0,2049,True,False,False,2822
T2050,C4,0.15,200.0,0.0,2000,True,False,False,2442
T2051,C4,0.15,200.0,0.0,2001,True,False,False,497
T2052,C4,0.15,200.0,0.0,2002,True,False,False,2012
T2053,C4,0.15,200.0,0.0,2003,True,False,False,859
T2054,C4,0.15,200.0,0.0,2004,True,False,False,2365
T2055,C4,0.15,200.0,0.0,2005,True,False,False,2923
T2056,C4,0.15,200.0,0.0,2006,True,False,False,1457
T2057,C4,0.15,200.0,0.0,2007,True,False,False,2446
T2058,C4,0.15,200.0,0.0,2008,True,False,False,1592
T2059,C4,0.15,200.0,0.0,2009,True,False,False,1679
T2060,C4,0.15,200.0,0.0,2010,True,False,False,2416
T2061,C4,0.15,200.0,0.0,2011,True,False,False,3083
T2062,C4,0.15,200.0,0.0,2012,True,False,False,803
T2063,C4,0.15,200.0,0.0,2013,True,False,False,1652
T2064,C4,0.15,200.0,0.0,2014,True,False,False,1915
T2065,C4,0.15,200.0,0.0,2015,True,False,False,717
T2066,C4,0.15,200.0,0.0,2016,True,False,False,1852
T2067,C4,0.15,200.0,0.0,2017,True,False,False,3107
T2068,C4,0.15,200.0,0.0,2018,True,False,False,195
T2069,C4,0.15,200.0,0.0,2019,True,False,False,551
T2070,C4,0.15,200.0,0.0,2020,True,False,False,2455
T2071,C4,0.15,200.0,0.0,2021,True,False,False,977
T2072,C4,0.15,200.0,0.0,2022,True,False,False,2750
T2073,C4,0.15,200.0,0.0,2023,True,False,False,3015
T2074,C4,0.15,200.0,0.0,2024,True,False,False,2283
T2075,C4,0.15,200.0,0.0,2025,True,False,False,1424
T2076,C4,0.15,200.0,0.0,2026,True,False,False,1675
T2077,C4,0.15,200.0,0.0,2027,True,False,False,2952
T2078,C4,0.15,200.0,0.0,2028,True,False,False,1766
T2079,C4,0.15,200.0,0.0,2029,True,False,False,1883
T2080,C4,0.15,200.0,0.0,2030,True,False,False,2896
T2081,C4,0.15,200.0,0.0,2031,True,False,False,2811
T2082,C4,0.15,200.0,0.0,2032,True,False,False,942
T2083,C4,0.15,200.0,0.0,2033,True,False,False,2336
T2084,C4,0.15,200.0,0.0,2034,True,False,False,417
T2085,C4,0.15,200.0,0.0,2035,True,False,False,3197
T2086,C4,0.15,200.0,0.0,2036,True,False,False,1637
T2087,C4,0.15,200.0,0.0,2037,True,False,False,2408
T2088,C4,0.15,200.0,0.0,2038,True,False,False,1589
T2089,C4,0.15,200.0,0.0,2039,True,False,False,925
T2090,C4,0.15,200.0,0.0,2040,True,False,False,530
T2091,C4,0.15,200.0,0.0,2041,True,False,False,70
T2092,C4,0.15,200.0,0.0,2042,True,False,False,203
T2093,C4,0.15,200.0,0.0,2043,True,False,False,1376
T2094,C4,0.15,200.0,0.0,2044,True,False,False,2166
T2095,C4,0.15,200.0,0.0,2045,True,False,False,264
T2096,C4,0.15,200.0,0.0,2046,True,False,False,2656
T2097,C4,0.15,200.0,0.0,2047,True,False,False,38
T2098,C4,0.15,200.0,0.0,2048,True,False,False,588
T2099,C4,0.15,200.0,0.0,2049,True,False,False,1351
T2100,C4,0.3,25.0,0.0,2000,True,False,False,284
T2101,C4,0.3,25.0,0.0,2001,True,False,False,1339
T2102,C4,0.3,25.0,0.0,2002,True,False,False,651
T2103,C4,0.3,25.0,0.0,2003,True,False,False,2793
T2104,C4,0.3,25.0,0.0,2004,True,False,False,1041
T2105,C4,0.3,25.0,0.0,2005,True,False,False,413
T2106,C4,0.3,25.0,0.0,2006,True,False,False,753
T2107,C4,0.3,25.0,0.0,2007,True,False,False,640
T2108,C4,0.3,25.0,0.0,2008,True,False,False,1526
T2109,C4,0.3,25.0,0.0,2009,True,False,False,2841
T2110,C4,0.3,25.0,0.0,2010,True,False,False,2958
T2111,C4,0.3,25.0,0.0,2011,True,False,False,2791
T2112,C4,0.3,25.0,0.0,2012,True,False,False,741
T2113,C4,0.3,25.0,0.0,2013,True,False,False,2545
T2114,C4,0.3,25.0,0.0,2014,True,False,False,3073
T2115,C4,0.3,25.0,0.0,2015,True,False,False,506
T2116,C4,0.3,25.0,0.0,2016,True,False,False,2098
T2117,C4,0.3,25.0,0.0,2017,True,False,False,1463
T2118,C4,0.3,25.0,0.0,2018,True,False,False,1935
T2119,C4,0.3,25.0,0.0,2019,True,False,False,2538
T2120,C4,0.3,25.0,0.0,2020,True,False,False,395
T2121,C4,0.3,25.0,0.0,2021,True,False,False,2253
T2122,C4,0.3,25.0,0.0,2022,True,False,False,1050
T2123,C4,0.3,25.0,0.0,2023,True,False,False,3263
T2124,C4,0.3,25.0,0.0,2024,True,False,False,3275
T2125,C4,0.3,25.0,0.0,2025,True,False,False,127
T2126,C4,0.3,25.0,0.0,2026,True,False,False,1432
T2127,C4,0.3,25.0,0.0,2027,True,False,False,916
T2128,C4,0.3,25.0,0.0,2028,True,False,False,1138
T2129,C4,0.3,25.0,0.0,2029,True,False,False,1023
T2130,C4,0.3,25.0,0.0,2030,True,False,False,3092
T2131,C4,0.3,25.0,0.0,2031,True,False,False,2873
T2132,C4,0.3,25.0,0.0,2032,True,False,False,1177
T2133,C4,0.3,25.0,0.0,2033,True,False,False,647
T2134,C4,0.3,25.0,0.0,2034,True,False,False,3207
T2135,C4,0.3,25.0,0.0,2035,True,False,False,1987
T2136,C4,0.3,25.0,0.0,2036,True,False,False,2217
T2137,C4,0.3,25.0,0.0,2037,True,False,False,749
T2138,C4,0.3,25.0,0.0,2038,True,False,False,400
T2139,C4,0.3,25.0,0.0,2039,True,False,False,1148
T2140,C4,0.3,25.0,0.0,2040,True,False,False,3232
T2141,C4,0.3,25.0,0.0,2041,True,False,False,816
T2142,C4,0.3,25.0,0.0,2042,True,False,False,2709
T2143,C4,0.3,25.0,0.0,2043,True,False,False,2633
T2144,C4,0.3,25.0,0.0,2044,True,False,False,2275
T2145,C4,0.3,25.0,0.0,2045,True,False,False,1773
T2146,C4,0.3,25.0,0.0,2046,True,False,False,1299
T2147,C4,0.3,25.0,0.0,2047,True,False,False,2861
T2148,C4,0.3,25.0,0.0,2048,True,False,False,1579
T2149,C4,0.3,25.0,0.0,2049,True,False,False,1731
T2150,C4,0.3,50.0,0.0,2000,True,False,False,1533
T2151,C4,0.3,50.0,0.0,2001,True,False,False,3296
T2152,C4,0.3,50.0,0.0,2002,True,False,False,806
T2153,C4,0.3,50.0,0.0,2003,True,False,False,667
T2154,C4,0.3,50.0,0.0,2004,True,False,False,3174
T2155,C4,0.3,50.0,0.0,2005,True,False,False,1776
T2156,C4,0.3,50.0,0.0,2006,True,False,False,2399
T2157,C4,0.3,50.0,0.0,2007,True,False,False,2941
T2158,C4,0.3,50.0,0.0,2008,True,False,False,3171
T2159,C4,0.3,50.0,0.0,2009,True,False,False,1971
T2160,C4,0.3,50.0,0.0,2010,True,False,False,1047
T2161,C4,0.3,50.0,0.0,2011,True,False,False,2764
T2162,C4,0.3,50.0,0.0,2012,True,False,False,2867
T2163,C4,0.3,50.0,0.0,2013,True,False,False,335
T2164,C4,0.3,50.0,0.0,2014,True,False,False,210
T2165,C4,0.3,50.0,0.0,2015,True,False,False,2598
T2166,C4,0.3,50.0,0.0,2016,True,False,False,2033
T2167,C4,0.3,50.0,0.0,2017,True,False,False,719
T2168,C4,0.3,50.0,0.0,2018,True,False,False,411
T2169,C4,0.3,50.0,0.0,2019,True,False,False,3077
T2170,C4,0.3,50.0,0.0,2020,True,False,False,1356
T2171,C4,0.3,50.0,0.0,2021,True,False,False,1907
T2172,C4,0.3,50.0,0.0,2022,True,False,False,872
T2173,C4,0.3,50.0,0.0,2023,True,False,False,2425
T2174,C4,0.3,50.0,0.0,2024,True,False,False,1982
T2175,C4,0.3,50.0,0.0,2025,True,False,False,1612
T2176,C4,0.3,50.0,0.0,2026,True,False,False,1167
T2177,C4,0.3,50.0,0.0,2027,True,False,False,3258
T2178,C4,0.3,50.0,0.0,2028,True,False,False,2271
T2179,C4,0.3,50.0,0.0,2029,True,False,False,21
T2180,C4,0.3,50.0,0.0,2030,True,False,False,2610
T2181,C4,0.3,50.0,0.0,2031,True,False,False,614
T2182,C4,0.3,50.0,0.0,2032,True,False,False,2707
T2183,C4,0.3,50.0,0.0,2033,True,False,False,1000
T2184,C4,0.3,50.0,0.0,2034,True,False,False,1643
T2185,C4,0.3,50.0,0.0,2035,True,False,False,3110
T2186,C4,0.3,50.0,0.0,2036,True,False,False,1411
T2187,C4,0.3,50.0,0.0,2037,True,False,False,2199
T2188,C4,0.3,50.0,0.0,2038,True,False,False,475
T2189,C4,0.3,50.0,0.0,2039,True,False,False,607
T2190,C4,0.3,50.0,0.0,2040,True,False,False,1977
T2191,C4,0.3,50.0,0.0,2041,True,False,False,249
T2192,C4,0.3,50.0,0.0,2042,True,False,False,1394
T2193,C4,0.3,50.0,0.0,2043,True,False,False,1384
T2194,C4,0.3,50.0,0.0,2044,True,False,False,1803
T2195,C4,0.3,50.0,0.0,2045,True,False,False,1201
T2196,C4,0.3,50.0,0.0,2046,True,False,False,2331
T2197,C4,0.3,50.0,0.0,2047,True,False,False,1869
T2198,C4,0.3,50.0,0.0,2048,True,False,False,1084
T2199,C4,0.3,50.0,0.0,2049,True,False,False,1037
T2200,C4,0.3,75.0,0.0,2000,True,False,False,1205
T2201,C4,0.3,75.0,0.0,2001,True,False,False,2080
T2202,C4,0.3,75.0,0.0,2002,True,False,False,633
T2203,C4,0.3,75.0,0.0,2003,True,False,False,2667
T2204,C4,0.3,75.0,0.0,2004,True,False,False,233
T2205,C4,0.3,75.0,0.0,2005,True,False,False,863
T2206,C4,0.3,75.0,0.0,2006,True,False,False,2696
T2207,C4,0.3,75.0,0.0,2007,True,False,False,1130
T2208,C4,0.3,75.0,0.0,2008,True,False,False,635
T2209,C4,0.3,75.0,0.0,2009,True,False,False,1639
T2210,C4,0.3,75.0,0.0,2010,True,False,False,1002
T2211,C4,0.3,75.0,0.0,2011,True,False,False,1822
T2212,C4,0.3,75.0,0.0,2012,True,False,False,3251
T2213,C4,0.3,75.0,0.0,2013,True,False,False,669
T2214,C4,0.3,75.0,0.0,2014,True,False,False,1373
T2215,C4,0.3,75.0,0.0,2015,True,False,False,373
T2216,C4,0.3,75.0,0.0,2016,True,False,False,2527
T2217,C4,0.3,75.0,0.0,2017,True,False,False,2053
T2218,C4,0.3,75.0,0.0,2018,True,False,False,91
T2219,C4,0.3,75.0,0.0,2019,True,False,False,2184
T2220,C4,0.3,75.0,0.0,2020,True,False,False,1651
T2221,C4,0.3,75.0,0.0,2021,True,False,False,2698
T2222,C4,0.3,75.0,0.0,2022,True,False,False,1046
T2223,C4,0.3,75.0,0.0,2023,True,False,False,1700
T2224,C4,0.3,75.0,0.0,2024,True,False,False,3088
T2225,C4,0.3,75.0,0.0,2025,True,False,False,3062
T2226,C4,0.3,75.0,0.0,2026,True,False,False,1371
T2227,C4,0.3,75.0,0.0,2027,True,False,False,166
T2228,C4,0.3,75.0,0.0,2028,True,False,False,2871
T2229,C4,0.3,75.0,0.0,2029,True,False,False,2942
T2230,C4,0.3,75.0,0.0,2030,True,False,False,1896
T2231,C4,0.3,75.0,0.0,2031,True,False,False,259
T2232,C4,0.3,75.0,0.0,2032,True,False,False,3156
T2233,C4,0.3,75.0,0.0,2033,True,False,False,524
T2234,C4,0.3,75.0,0.0,2034,True,False,False,1445
T2235,C4,0.3,75.0,0.0,2035,True,False,False,360
T2236,C4,0.3,75.0,0.0,2036,True,False,False,1770
T2237,C4,0.3,75.0,0.0,2037,True,False,False,849
T2238,C4,0.3,75.0,0.0,2038,True,False,False,2833
T2239,C4,0.3,75.0,0.0,2039,True,False,False,1243
T2240,C4,0.3,75.0,0.0,2040,True,False,False,1709
T2241,C4,0.3,75.0,0.0,2041,True,False,False,291
T2242,C4,0.3,75.0,0.0,2042,True,False,False,2214
T2243,C4,0.3,75.0,0.0,2043,True,False,False,2933
T2244,C4,0.3,75.0,0.0,2044,True,False,False,2146
T2245,C4,0.3,75.0,0.0,2045,True,False,False,3298
T2246,C4,0.3,75.0,0.0,2046,True,False,False,525
T2247,C4,0.3,75.0,0.0,2047,True,False,False,2380
T2248,C4,0.3,75.0,0.0,2048,True,False,False,2731
T2249,C4,0.3,75.0,0.0,2049,True,False,False,435
T2250,C4,0.3,100.0,0.0,2000,True,False,False,371
T2251,C4,0.3,100.0,0.0,2001,True,False,False,509
T2252,C4,0.3,100.0,0.0,2002,True,False,False,1103
T2253,C4,0.3,100.0,0.0,2003,True,False,False,1267
T2254,C4,0.3,100.0,0.0,2004,True,False,False,1882
T2255,C4,0.3,100.0,0.0,2005,True,False,False,2662
T2256,C4,0.3,100.0,0.0,2006,True,False,False,1375
