"doc_id","split"
8134,"train"
8135,"train"
8136,"test"
8137,"train"
8138,"train"
8139,"train"
8140,"train"
8141,"train"
8142,"test"
8143,"train"
8144,"train"
8145,"train"
8146,"train"
8147,"train"
8148,"train"
8149,"train"
8150,"test"
8151,"train"
8152,"test"
8153,"train"
8154,"test"
8155,"test"
8156,"train"
8157,"test"
8158,"test"
8159,"train"
8160,"train"
8161,"train"
8162,"train"
8163,"train"
8164,"train"
8165,"test"
8166,"train"
8167,"train"
8168,"test"
8169,"test"
8170,"train"
8171,"test"
8172,"test"
8173,"test"
8174,"train"
8175,"train"
8176,"train"
8177,"train"
8178,"train"
8179,"test"
8180,"train"
8181,"train"
8182,"test"
8183,"test"
8184,"train"
8185,"train"
8186,"train"
8187,"train"
8188,"train"
8189,"train"
8190,"test"
8191,"test"
8192,"test"
8193,"train"
8194,"train"
8195,"train"
8196,"test"
8197,"train"
8198,"train"
8199,"train"
8200,"test"
8201,"train"
8202,"train"
8203,"train"
8204,"test"
8205,"train"
8206,"test"
8207,"train"
8208,"train"
8209,"train"
8210,"train"
8211,"train"
8212,"train"
8213,"train"
8214,"train"
8215,"train"
8216,"test"
8217,"train"
8218,"train"
8219,"train"
8220,"train"
8221,"train"
8222,"train"
8223,"train"
8224,"test"
8225,"train"
8226,"train"
8227,"train"
8228,"train"
8229,"train"
8230,"train"
8231,"train"
8232,"test"
8233,"train"
8234,"test"
8235,"train"
8236,"train"
8237,"test"
8238,"test"
8239,"train"
8240,"train"
8241,"train"
8242,"train"
8243,"train"
8244,"train"
8245,"test"
8246,"train"
8247,"train"
8248,"train"
8249,"train"
8250,"train"
8251,"train"
8252,"train"
8253,"train"
8254,"test"
8255,"test"
8256,"train"
8257,"train"
8258,"train"
8259,"train"
8260,"train"
8261,"train"
8262,"train"
8263,"train"
8264,"train"
8265,"train"
8266,"train"
8267,"train"
8268,"train"
8269,"test"
8270,"train"
8271,"train"
8272,"train"
8273,"test"
8274,"train"
8275,"test"
8276,"train"
8277,"train"
8278,"train"
8279,"train"
8280,"train"
8281,"train"
8282,"train"
8283,"test"
8284,"train"
8285,"train"
8286,"train"
8287,"test"
8288,"train"
8289,"train"
8290,"train"
8291,"test"
8292,"train"
8293,"train"
8294,"train"
8295,"train"
8296,"train"
8297,"train"
8298,"test"
8299,"train"
8300,"test"
8301,"train"
8302,"test"
8303,"train"
8304,"train"
8305,"train"
8306,"test"
8307,"train"
8308,"train"
8309,"test"
8310,"train"
8311,"test"
8312,"train"
8313,"train"
8314,"train"
8315,"train"
8316,"train"
8317,"test"
8318,"train"
8319,"test"
8320,"test"
8321,"train"
8322,"train"
8323,"train"
8324,"test"
8325,"train"
8326,"test"
8327,"train"
8328,"train"
8329,"test"
8330,"train"
8331,"train"
8332,"train"
8333,"train"
8334,"train"
8335,"test"
8336,"train"
8337,"test"
8338,"test"
8339,"test"
8340,"train"
8341,"test"
8342,"train"
8343,"test"
8344,"train"
8345,"test"
8346,"train"
8347,"train"
8348,"train"
8349,"train"
8350,"test"
8351,"train"
8352,"train"
8353,"train"
8354,"test"
8355,"test"
8356,"train"
8357,"train"
8358,"test"
8359,"train"
8360,"test"
8361,"train"
8362,"train"
8363,"train"
8364,"train"
8365,"train"
8366,"train"
8367,"train"
8368,"test"
8369,"train"
8370,"train"
8371,"train"
8372,"train"
8373,"train"
8374,"train"
8375,"test"
8376,"train"
8377,"train"
8378,"test"
8379,"test"
8380,"train"
8381,"train"
8382,"train"
8383,"test"
8384,"train"
8385,"train"
8386,"train"
8387,"train"
8388,"test"
8389,"train"
8390,"train"
8391,"train"
8392,"train"
8393,"train"
8394,"test"
8395,"train"
8396,"train"
8397,"test"
8398,"train"
8399,"train"
8400,"train"
8401,"train"
8402,"train"
8403,"train"
8404,"test"
8405,"test"
8406,"test"
8407,"train"
8408,"train"
8409,"train"
8410,"train"
8411,"train"
8412,"train"
8413,"train"
8414,"train"
8415,"train"
8416,"train"
8417,"test"
8418,"train"
8419,"test"
8420,"train"
8421,"train"
8422,"train"
8423,"train"
8424,"train"
8425,"train"
8426,"test"
8427,"train"
8428,"train"
8429,"train"
8430,"train"
8431,"train"
8432,"train"
8433,"test"
8434,"train"
8435,"test"
8436,"train"
8437,"train"
8438,"train"
8439,"test"
8440,"train"
8441,"train"
8442,"test"
8443,"train"
8444,"train"
8445,"test"
8446,"train"
8447,"test"
8448,"test"
8449,"train"
8450,"train"
8451,"train"
8452,"test"
8453,"train"
8454,"train"
8455,"train"
8456,"test"
8457,"train"
8458,"train"
8459,"test"
8460,"test"
8461,"test"
8462,"train"
8463,"train"
8464,"train"
8465,"train"
8466,"train"
8467,"train"
8468,"test"
8469,"test"
8470,"train"
8471,"test"
8472,"test"
8473,"train"
8474,"test"
8475,"test"
8476,"train"
8477,"train"
8478,"test"
8479,"test"
8480,"test"
8481,"train"
8482,"train"
8483,"train"
8484,"train"
8485,"train"
8486,"test"
8487,"train"
8488,"train"
8489,"test"
8490,"train"
8491,"test"
8492,"train"
8493,"train"
8494,"test"
8495,"train"
8496,"test"
8497,"train"
8498,"train"
8499,"train"
8500,"train"
8501,"train"
8502,"train"
8503,"train"
8504,"test"
8505,"test"
8506,"train"
8507,"train"
8508,"train"
8509,"train"
8510,"train"
8511,"train"
8512,"train"
8513,"train"
8514,"train"
8515,"train"
8516,"train"
8517,"train"
8518,"train"
8519,"train"
8520,"test"
8521,"train"
8522,"train"
8523,"test"
8524,"train"
8525,"train"
8526,"train"
8527,"test"
8528,"train"
8529,"test"
8530,"train"
8531,"train"
8532,"train"
8533,"train"
8534,"test"
8535,"train"
8536,"train"
8537,"test"
8538,"train"
8539,"train"
8540,"train"
8541,"train"
8542,"test"
8543,"train"
8544,"train"
8545,"train"
8546,"train"
8547,"train"
8548,"test"
8549,"test"
8550,"test"
8551,"test"
8552,"train"
8553,"train"
8554,"train"
8555,"train"
8556,"test"
8557,"train"
8558,"train"
8559,"train"
8560,"train"
8561,"test"
8562,"test"
8563,"test"
8564,"train"
8565,"train"
8566,"test"
8567,"train"
8568,"train"
8569,"train"
8570,"test"
8571,"train"
8572,"train"
8573,"train"
8574,"train"
8575,"test"
8576,"test"
8577,"train"
8578,"test"
8579,"train"
8580,"train"
8581,"test"
8582,"train"
8583,"train"
8584,"train"
8585,"train"
8586,"test"
8587,"train"
8588,"train"
8589,"train"
8590,"train"
8591,"test"
8592,"train"
8593,"test"
8594,"train"
8595,"train"
8596,"train"
8597,"train"
8598,"test"
8599,"train"
8600,"train"
8601,"train"
8602,"train"
8603,"train"
8604,"test"
8605,"train"
8606,"test"
8607,"train"
8608,"train"
8609,"test"
8610,"test"
8611,"train"
8612,"train"
8613,"train"
8614,"train"
8615,"train"
8616,"train"
8617,"train"
8618,"train"
8619,"train"
8620,"test"
8621,"train"
8622,"train"
8623,"train"
8624,"train"
8625,"train"
8626,"train"
8627,"train"
8628,"test"
8629,"train"
8630,"train"
8631,"test"
8632,"train"
8633,"test"
8634,"train"
8635,"test"
8636,"test"
8637,"test"
8638,"train"
8639,"train"
8640,"test"
8641,"train"
8642,"train"
8643,"train"
8644,"train"
8645,"train"
8646,"train"
8647,"test"
8648,"train"
8649,"test"
8650,"train"
8651,"test"
8652,"train"
8653,"train"
8654,"train"
8655,"train"
8656,"train"
8657,"train"
8658,"test"
8659,"train"
8660,"train"
8661,"test"
8662,"test"
8663,"train"
8664,"train"
8665,"train"
8666,"train"
8667,"test"
8668,"train"
8669,"train"
8670,"train"
8671,"train"
8672,"test"
8673,"test"
8674,"train"
8675,"train"
8676,"test"
8677,"train"
8678,"test"
8679,"train"
8680,"train"
8681,"train"
8682,"train"
8683,"test"
8684,"test"
8685,"train"
8686,"test"
8687,"train"
8688,"train"
8689,"train"
8690,"train"
8691,"train"
8692,"train"
8693,"train"
8694,"train"
8695,"train"
8696,"test"
8697,"train"
8698,"train"
8699,"train"
8700,"test"
8701,"train"
8702,"train"
8703,"train"
8704,"test"
8705,"train"
8706,"test"
8707,"test"
8708,"test"
8709,"test"
8710,"train"
8711,"test"
8712,"train"
8713,"train"
8714,"train"
8715,"train"
8716,"train"
8717,"train"
8718,"train"
8719,"train"
8720,"test"
8721,"train"
8722,"train"
8723,"test"
8724,"train"
8725,"train"
8726,"train"
8727,"train"
8728,"train"
8729,"train"
8730,"train"
8731,"test"
8732,"test"
8733,"train"
8734,"test"
8735,"test"
8736,"train"
8737,"train"
8738,"train"
8739,"test"
8740,"train"
8741,"train"
8742,"test"
8743,"train"
8744,"train"
8745,"train"
8746,"train"
8747,"train"
8748,"test"
8749,"train"
8750,"test"
8751,"test"
8752,"test"
8753,"test"
8754,"train"
8755,"test"
8756,"train"
8757,"test"
8758,"train"
8759,"test"
8760,"test"
8761,"train"
8762,"train"
8763,"test"
8764,"test"
8765,"train"
8766,"train"
8767,"train"
8768,"test"
8769,"test"
8770,"train"
8771,"train"
8772,"train"
8773,"train"
8774,"train"
8775,"train"
8776,"train"
8777,"train"
8778,"test"
8779,"train"
8780,"test"
8781,"train"
8782,"train"
8783,"train"
8784,"train"
8785,"test"
8786,"train"
8787,"train"
8788,"train"
8789,"test"
8790,"train"
8791,"train"
8792,"train"
8793,"train"
8794,"test"
8795,"test"
8796,"test"
8797,"train"
8798,"test"
8799,"train"
8800,"train"
8801,"train"
8802,"train"
8803,"train"
8804,"train"
8805,"test"
8806,"train"
8807,"test"
8808,"train"
8809,"train"
8810,"train"
8811,"train"
8812,"train"
8813,"test"
8814,"train"
8815,"train"
8816,"train"
8817,"test"
8818,"train"
8819,"train"
8820,"test"
8821,"train"
8822,"train"
8823,"train"
8824,"train"
8825,"train"
8826,"train"
8827,"train"
8828,"test"
8829,"train"
8830,"train"
8831,"train"
8832,"train"
8833,"train"
8834,"test"
8835,"train"
8836,"train"
8837,"train"
8838,"train"
8839,"train"
8840,"train"
8841,"train"
8842,"test"
8843,"test"
8844,"test"
8845,"test"
8846,"train"
8847,"train"
8848,"train"
8849,"train"
8850,"train"
8851,"train"
8852,"train"
8853,"train"
8854,"test"
8855,"train"
8856,"test"
8857,"train"
8858,"train"
8859,"train"
8860,"train"
8861,"test"
8862,"train"
8863,"train"
8864,"train"
8865,"test"
8866,"train"
8867,"train"
8868,"test"
8869,"train"
8870,"train"
8871,"train"
8872,"train"
8873,"train"
8874,"test"
8875,"train"
8876,"train"
8877,"test"
8878,"train"
8879,"train"
8880,"train"
8881,"train"
8882,"train"
8883,"train"
8884,"train"
8885,"test"
8886,"train"
8887,"train"
8888,"train"
8889,"test"
8890,"train"
8891,"train"
8892,"train"
8893,"test"
8894,"train"
8895,"train"
8896,"train"
8897,"train"
8898,"test"
8899,"test"
8900,"test"
8901,"test"
8902,"train"
8903,"train"
8904,"train"
8905,"train"
8906,"train"
8907,"train"
8908,"train"
8909,"train"
8910,"test"
8911,"train"
8912,"train"
8913,"train"
8914,"test"
8915,"test"
8916,"train"
8917,"train"
8918,"train"
8919,"train"
8920,"train"
8921,"train"
8922,"train"
8923,"test"
8924,"test"
8925,"train"
8926,"train"
8927,"train"
